class,pairs,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17
0,qid:2166,0,0,3,1,0,1,0,0,1,1,8,20,5,6,1,2.7,4
1,qid:2166,0,0,0,2,1,4,0,0,0,3,6,16,0,6,3,2.2,3
1,qid:2167,0,0,0,1,1,0,0,0,1,0,1,5,1,3,2,1.3,2
0,qid:2167,0,0,1,0,0,0,0,0,0,2,2,7,2,2,1,1,1
1,qid:2168,0,0,2,1,1,2,0,0,0,2,6,17,3,9,3,2,3
0,qid:2168,0,0,1,1,3,3,0,0,1,0,7,20,4,10,3,2.7,3
1,qid:2169,1,0,0,2,0,1,0,0,0,1,2,8,1,3,2,1.3,2
0,qid:2169,0,0,1,1,1,2,0,0,0,0,7,17,5,9,3,1.7,3
0,qid:2170,1,0,0,2,1,1,0,0,0,0,4,9,0,4,2,1.8,2
1,qid:2170,0,0,1,1,0,0,0,0,0,0,3,7,2,2,1,1.5,2
0,qid:2171,0,1,0,0,1,0,0,0,0,2,4,12,4,5,1,1.4,2
1,qid:2171,0,0,1,1,0,2,0,0,0,1,2,7,0,2,0,1.5,2
0,qid:2172,0,0,1,0,0,2,0,0,1,1,2,8,1,3,1,2,3
1,qid:2172,0,0,1,1,2,1,0,0,0,1,5,14,3,6,1,1.2,2
1,qid:2173,1,0,0,0,0,2,0,0,0,1,4,12,4,6,1,1,1
0,qid:2173,2,1,1,1,1,0,0,0,0,4,7,19,2,8,5,1.5,2
1,qid:2174,0,0,0,1,0,4,0,0,0,2,2,10,1,4,2,1.3,2
0,qid:2174,0,0,2,0,0,2,0,0,1,0,8,18,5,8,2,1.9,3
1,qid:2175,0,0,0,0,1,0,0,0,0,2,2,7,2,2,2,1,1
0,qid:2175,0,1,0,0,2,1,0,0,1,1,3,10,1,4,0,1.8,3
1,qid:2176,0,0,0,1,1,1,0,0,0,1,4,10,2,3,1,1.3,2
0,qid:2176,0,2,3,0,1,3,0,0,0,3,6,20,2,8,4,1.8,3
0,qid:2177,0,1,1,0,2,2,0,0,0,0,7,16,3,7,2,1.9,3
1,qid:2177,1,0,0,0,0,1,0,0,1,0,2,6,1,3,1,1.3,2
0,qid:2178,2,0,1,0,0,4,0,1,0,1,4,16,3,7,2,1,1
1,qid:2178,0,0,2,0,1,1,0,0,1,1,6,14,2,4,2,1.3,2
1,qid:2179,0,0,0,0,0,3,0,0,0,1,3,9,2,4,1,2.3,3
0,qid:2179,0,0,0,0,1,1,0,0,0,2,2,7,1,4,1,1.3,2
0,qid:2180,1,0,0,1,1,6,0,0,1,2,8,23,3,9,2,2.4,4
1,qid:2180,0,0,1,0,1,2,0,0,1,0,5,14,4,6,2,1.5,2
1,qid:2181,0,0,0,2,0,4,0,0,0,1,8,20,5,6,3,1.5,2
0,qid:2181,0,0,1,1,3,8,0,0,1,1,7,27,5,14,3,2.4,4
0,qid:2182,1,1,0,0,1,2,0,1,0,0,2,9,1,5,2,1.6,3
1,qid:2182,0,0,0,1,0,2,0,0,0,2,2,8,1,3,2,1,1
0,qid:2183,2,0,0,0,1,2,0,0,0,1,6,16,4,6,0,2.7,3
1,qid:2183,0,1,0,0,0,1,0,0,0,0,3,7,0,3,0,1.3,2
1,qid:2184,1,0,0,0,1,1,0,0,0,0,3,6,0,2,1,1,1
0,qid:2184,2,0,0,0,1,4,0,0,0,0,9,20,4,10,3,2.1,3
1,qid:2185,1,0,1,1,1,3,0,1,0,0,7,16,1,8,1,1.6,3
0,qid:2185,0,0,3,1,1,4,0,0,0,0,9,22,4,9,2,2.4,4
1,qid:2186,0,0,0,0,1,1,0,1,0,0,1,5,1,4,1,1.5,2
0,qid:2186,1,0,0,0,1,1,0,0,0,1,5,11,2,4,1,1.3,2
0,qid:2187,0,0,0,0,1,2,0,0,0,2,5,14,4,6,3,2.2,3
1,qid:2187,0,0,1,0,1,0,0,0,0,0,4,12,5,4,0,1.8,3
1,qid:2188,1,0,0,0,0,4,0,0,0,0,4,13,3,6,1,2.8,5
0,qid:2188,2,1,1,1,3,6,0,0,0,1,11,28,1,12,5,1.7,3
0,qid:2189,0,1,0,1,2,10,0,0,0,1,14,34,3,15,6,2.3,4
1,qid:2189,0,0,2,1,1,3,0,1,1,0,7,20,4,10,4,1.7,3
0,qid:2190,1,0,1,0,1,4,0,0,2,2,9,28,7,11,4,1.5,3
1,qid:2190,0,0,0,2,1,5,0,1,0,3,12,33,7,14,2,1.9,3
0,qid:2191,0,0,0,1,1,4,0,0,0,1,8,20,4,8,3,2.4,3
1,qid:2191,2,1,1,2,3,0,0,0,1,1,4,15,0,7,3,1.4,2
0,qid:2192,0,0,1,1,3,6,0,0,1,0,7,28,5,10,1,3.2,6
1,qid:2192,1,0,1,0,2,2,0,0,0,0,5,12,1,6,1,1.2,2
0,qid:2193,1,0,0,2,2,4,0,0,0,1,7,22,2,10,3,1.9,2
1,qid:2193,1,0,0,0,3,4,0,1,0,0,8,19,1,6,2,1.7,3
0,qid:2194,0,1,1,0,0,2,0,0,0,0,9,17,4,6,1,1.7,3
1,qid:2194,0,0,0,0,0,2,0,0,0,0,5,9,2,3,0,1.7,2
0,qid:2195,1,0,1,0,1,6,0,0,1,1,11,27,4,13,2,2.8,3
1,qid:2195,0,0,0,0,1,7,0,0,0,0,8,17,1,5,2,1.2,2
0,qid:2196,0,1,0,0,0,6,0,1,1,0,7,17,0,6,3,1.8,3
1,qid:2196,0,0,0,0,2,0,0,0,0,2,2,8,1,3,0,2,3
1,qid:2197,0,1,1,1,0,5,0,0,1,1,6,20,2,10,3,1.6,3
0,qid:2197,0,0,2,3,1,5,0,0,0,2,8,23,2,9,5,2.3,3
1,qid:2198,1,1,0,1,0,2,0,0,0,0,7,15,1,7,2,1.4,2
0,qid:2198,1,1,1,1,1,4,0,0,0,2,5,17,0,7,2,1.6,2
0,qid:2199,0,1,0,0,1,3,0,0,1,0,2,10,1,6,1,2.2,4
1,qid:2199,1,0,1,0,0,2,0,0,0,0,5,10,1,4,1,1.8,2
0,qid:2200,0,1,0,0,1,2,0,0,0,2,6,15,2,6,2,1.7,2
1,qid:2200,0,0,0,0,0,4,0,0,1,1,4,11,0,4,1,1.5,2
1,qid:2201,2,0,0,0,0,2,0,0,0,1,6,16,4,6,2,1.5,2
0,qid:2201,1,0,0,1,2,4,0,1,0,1,5,20,3,9,3,1.8,3
0,qid:2202,0,0,2,2,1,2,0,0,1,0,6,18,4,9,0,2.1,4
1,qid:2202,0,0,1,0,0,3,0,0,0,0,2,6,0,3,0,1.3,2
0,qid:2203,2,1,0,0,1,1,0,0,0,1,6,16,4,6,1,2,3
1,qid:2203,1,0,0,2,0,2,0,0,0,1,7,16,3,6,3,1.5,2
1,qid:2204,0,0,1,1,0,1,0,0,0,1,4,11,2,4,0,2,3
0,qid:2204,0,0,0,2,5,8,0,1,0,1,11,30,2,16,5,4.3,6
1,qid:2205,0,0,0,2,3,5,0,2,0,3,7,25,2,14,3,2,4
0,qid:2205,1,0,0,2,2,6,0,0,1,0,13,28,2,9,4,2.4,5
0,qid:2206,0,1,1,2,4,8,0,1,0,1,15,38,5,20,3,2.7,3
1,qid:2206,1,0,0,0,1,5,0,0,0,0,6,14,1,6,2,2.5,3
1,qid:2207,0,0,0,1,2,7,0,1,0,1,10,26,4,13,3,2.8,4
0,qid:2207,2,0,1,0,4,5,0,1,1,2,10,30,4,16,4,3.1,5
1,qid:2208,1,1,0,1,3,2,0,0,1,0,4,15,1,8,1,3.3,5
0,qid:2208,0,0,1,4,4,3,0,2,2,1,9,29,3,10,1,2.3,3
1,qid:2209,0,0,0,2,1,3,0,0,0,0,8,19,5,7,0,2.1,3
0,qid:2209,0,0,0,0,3,5,0,1,0,1,10,22,1,9,2,2.1,4
1,qid:2210,0,0,1,1,2,7,0,0,0,0,11,22,0,9,3,3.1,5
0,qid:2210,0,1,0,1,2,4,0,0,2,2,3,20,5,10,2,2.5,3
1,qid:2211,0,0,0,0,2,4,0,0,0,4,6,17,1,7,4,2.1,2
0,qid:2211,1,0,1,1,2,2,0,3,0,0,16,34,8,13,1,2.8,4
0,qid:2212,1,1,0,0,3,6,2,0,0,0,9,25,3,12,5,2.2,3
1,qid:2212,0,0,0,1,2,5,1,0,1,1,6,18,1,8,3,1.5,2
1,qid:2213,0,0,1,2,2,6,0,0,0,0,12,25,2,10,4,1.4,3
0,qid:2213,1,0,3,3,3,4,0,1,0,0,9,30,6,14,4,3,4
0,qid:2214,0,1,1,2,1,3,0,0,0,1,6,16,1,8,3,1.8,3
1,qid:2214,0,1,0,1,0,1,0,0,1,2,3,10,1,5,1,1,1
0,qid:2215,0,3,2,0,0,4,0,0,0,1,14,30,5,12,2,1.8,3
1,qid:2215,0,0,0,0,4,3,0,1,1,1,6,17,1,6,1,1.7,2
1,qid:2216,0,1,0,4,0,1,0,0,0,2,7,19,4,5,0,1.6,2
0,qid:2216,0,1,0,3,1,5,0,0,1,2,16,45,9,15,5,2.5,3
1,qid:2217,0,1,2,1,2,3,0,0,0,2,7,20,1,7,1,1.3,2
0,qid:2217,1,0,1,4,1,0,0,2,0,1,6,20,3,9,1,1.6,3
0,qid:2218,0,1,0,4,1,1,1,0,2,4,5,30,10,14,2,2.4,4
1,qid:2218,1,1,1,1,1,4,0,1,1,0,9,26,3,11,3,3.1,6
0,qid:2219,1,1,3,6,2,2,1,0,1,1,10,34,3,13,5,2,4
1,qid:2219,0,0,1,2,1,1,0,0,0,0,5,11,0,3,1,2,3
0,qid:2220,0,0,0,0,1,5,0,0,2,0,3,12,0,6,2,2,4
1,qid:2220,0,0,1,0,1,2,0,0,0,0,4,9,1,4,1,2,2
1,qid:2221,0,0,0,0,1,2,0,0,0,0,4,8,1,2,1,1.5,2
0,qid:2221,0,0,0,0,1,1,0,0,0,1,3,7,1,2,1,1.5,2
0,qid:2222,1,0,0,1,1,1,0,0,1,3,2,12,2,5,3,1.4,2
1,qid:2222,0,0,1,1,1,2,0,1,0,0,8,15,0,6,2,2.8,5
0,qid:2223,0,0,1,0,1,4,0,0,0,0,7,14,1,5,2,1.2,2
1,qid:2223,0,0,0,0,0,1,0,1,1,1,2,7,1,1,0,1,1
0,qid:2224,0,0,0,2,0,1,0,0,1,3,4,13,2,3,1,1.7,2
1,qid:2224,1,0,0,1,2,4,0,0,1,1,11,26,5,11,2,2.5,3
0,qid:2225,3,0,1,0,1,11,1,0,0,1,14,38,3,16,3,2.4,3
1,qid:2225,0,0,1,1,1,3,0,0,0,0,6,12,0,5,3,2.2,3
0,qid:2226,2,0,2,1,0,7,0,0,0,0,13,29,4,10,2,2.4,2
1,qid:2226,0,0,1,0,3,1,0,0,0,0,7,14,1,7,2,2.1,3
0,qid:2227,0,0,1,0,3,5,0,0,0,0,10,22,2,11,3,3,3
1,qid:2227,0,2,0,2,1,1,0,0,0,2,8,19,3,6,3,1.7,2
0,qid:2228,0,0,1,0,0,4,1,0,1,0,3,13,3,5,1,2.6,4
1,qid:2228,0,1,0,1,0,3,0,0,0,0,9,19,5,7,1,2.6,5
0,qid:2229,0,0,0,1,2,2,0,0,0,1,6,13,1,4,3,1.8,2
1,qid:2229,0,0,0,1,1,2,0,0,0,0,5,9,0,3,2,1.3,2
1,qid:2230,1,0,0,2,4,1,0,0,0,0,8,18,2,9,2,1.8,2
0,qid:2230,0,0,2,0,3,6,0,0,0,1,7,20,0,11,2,3.2,4
1,qid:2231,0,0,1,0,1,1,0,1,1,0,4,12,3,5,2,1.4,2
0,qid:2231,0,0,2,0,6,5,0,0,0,1,8,22,0,12,5,1.4,3
1,qid:2232,0,0,0,1,0,4,0,0,1,1,2,9,0,3,1,2,3
0,qid:2232,0,0,1,2,0,2,0,0,0,2,8,19,3,7,2,2.9,3
0,qid:2233,0,0,1,1,1,5,0,0,1,1,9,23,3,12,4,1.4,3
1,qid:2233,1,0,2,2,2,2,0,1,0,0,9,21,2,9,4,2,2
0,qid:2234,1,2,0,2,1,4,0,0,2,0,10,28,5,13,3,3.3,3
1,qid:2234,1,1,0,0,0,5,0,0,1,1,10,22,2,6,1,2.3,3
0,qid:2235,0,1,0,1,3,6,0,1,0,0,6,18,0,9,2,2.3,3
1,qid:2235,0,0,0,1,2,4,0,0,1,0,6,15,1,5,0,1.8,3
0,qid:2236,2,0,1,0,3,4,0,1,0,0,13,27,3,11,5,1.3,2
1,qid:2236,0,0,0,1,3,3,0,0,0,3,6,19,3,7,2,2,3
0,qid:2237,0,0,3,1,3,7,0,0,1,2,14,34,3,14,6,1.4,3
1,qid:2237,1,1,1,0,2,7,0,0,0,1,10,25,1,11,4,3.4,4
1,qid:2238,0,0,2,1,0,3,0,0,0,0,6,15,2,7,3,1.6,3
0,qid:2238,2,0,0,2,0,1,0,0,0,0,4,10,1,4,1,1.3,2
1,qid:2239,1,1,0,0,0,3,0,0,0,0,5,13,3,7,1,2.1,2
0,qid:2239,2,0,1,1,2,8,0,0,0,2,12,39,3,15,1,3,5
0,qid:2240,3,1,1,0,1,3,0,0,0,0,9,23,4,9,3,1.9,2
1,qid:2240,0,1,1,0,0,5,0,1,0,0,6,14,0,7,1,1.9,4
0,qid:2241,0,0,1,2,5,6,1,0,0,1,12,30,2,12,6,2.3,3
1,qid:2241,1,0,1,0,0,7,0,1,1,2,8,25,4,12,3,2.4,4
1,qid:2242,2,1,1,0,4,4,0,0,0,2,7,22,1,10,4,2,3
0,qid:2242,1,1,0,0,7,7,0,1,1,2,14,36,2,15,5,2.1,3
1,qid:2243,0,1,0,0,1,3,0,0,1,2,1,9,0,5,0,1.6,2
0,qid:2243,2,0,0,1,0,1,2,0,0,1,3,12,2,4,0,1.5,2
1,qid:2244,0,1,0,0,2,3,0,0,0,1,5,12,0,5,1,2.2,4
0,qid:2244,0,0,1,0,3,7,0,1,0,1,10,24,1,11,3,2.7,4
1,qid:2245,1,0,1,0,1,1,0,0,0,0,8,32,15,10,2,2.1,2
0,qid:2245,0,0,0,1,2,4,0,0,2,3,12,29,4,10,0,2.1,3
1,qid:2246,1,1,0,0,0,5,0,0,0,0,3,10,0,5,3,1.4,2
0,qid:2246,0,0,1,1,1,3,0,0,0,2,4,12,0,4,2,1.3,2
0,qid:2247,0,1,0,1,1,8,0,0,2,5,13,36,4,15,4,3.3,4
1,qid:2247,0,0,0,0,0,9,0,0,1,2,11,30,5,15,4,3.3,5
1,qid:2248,0,0,0,2,1,1,0,0,0,0,5,10,1,4,2,1.3,2
0,qid:2248,0,0,0,1,0,3,0,1,0,1,7,18,4,7,2,1.9,2
0,qid:2249,0,0,0,2,2,11,0,0,0,2,13,34,2,13,5,2.6,4
1,qid:2249,0,0,0,1,2,5,0,1,0,1,7,19,2,10,3,1.6,3
0,qid:2250,0,0,0,0,0,5,0,0,0,3,5,15,2,4,3,1.5,2
1,qid:2250,0,0,1,0,0,3,0,0,0,0,3,7,0,3,1,1.3,2
1,qid:2251,1,0,0,2,1,0,0,0,0,0,4,11,3,5,0,1.8,2
0,qid:2251,1,0,0,1,2,1,0,0,1,0,7,18,4,7,2,2.1,2
0,qid:2252,1,0,1,2,2,1,0,0,0,0,10,27,10,11,4,1.2,2
1,qid:2252,0,0,0,2,2,3,0,0,0,0,9,21,4,9,2,1.7,3
0,qid:2253,0,0,3,0,1,3,0,0,0,0,6,23,8,7,1,3,5
1,qid:2253,0,1,2,1,1,1,0,0,1,0,7,21,7,8,1,2.3,2
1,qid:2254,1,0,1,0,2,5,0,0,1,1,5,21,3,7,3,1.6,2
0,qid:2254,0,0,2,2,2,3,0,0,0,2,13,28,4,11,1,2.1,3
0,qid:2255,0,1,3,2,0,2,0,0,1,0,5,20,3,6,1,1.8,3
1,qid:2255,1,0,1,1,1,4,0,0,0,0,5,16,3,8,2,2.4,3
0,qid:2256,0,0,2,0,3,7,0,0,1,2,19,40,6,16,4,1.9,3
1,qid:2256,1,0,0,0,0,0,0,0,0,0,5,12,4,4,0,1.8,3
0,qid:2257,1,0,0,0,0,5,0,0,0,1,6,21,6,11,3,2.4,3
1,qid:2257,0,2,0,0,1,1,0,0,0,0,4,10,1,4,1,2.5,4
0,qid:2258,1,0,0,1,2,3,0,0,1,2,5,15,0,6,2,1,1
1,qid:2258,0,0,2,0,2,1,0,0,0,0,6,12,1,5,1,1.8,2
0,qid:2259,0,0,1,1,3,8,0,0,1,1,17,37,4,16,4,2.8,3
1,qid:2259,0,0,0,0,0,3,0,0,0,1,5,11,2,4,2,1,1
0,qid:2260,0,0,2,0,0,6,0,0,0,1,10,31,4,11,2,2.4,3
1,qid:2260,0,0,0,1,1,3,0,0,1,0,7,18,5,6,2,1.5,2
0,qid:2261,1,1,0,1,2,2,0,0,0,0,10,25,8,9,2,2.3,3
1,qid:2261,0,0,0,0,0,5,0,0,0,0,5,14,3,5,2,1.6,3
1,qid:2262,0,0,0,2,2,2,0,0,0,0,6,14,2,6,2,1.2,2
0,qid:2262,0,0,2,0,1,3,0,0,0,1,12,27,5,10,2,1.8,3
1,qid:2263,0,0,0,0,3,3,0,0,0,1,9,20,2,7,2,1.6,3
0,qid:2263,0,1,0,1,0,1,0,0,0,0,5,13,5,5,1,2.6,4
1,qid:2264,0,0,1,0,2,0,0,0,0,0,6,16,6,5,1,1.4,2
0,qid:2264,0,0,1,2,1,4,0,0,0,2,6,20,4,7,1,2.3,3
1,qid:2265,1,0,0,0,0,3,0,0,0,0,5,18,3,4,1,2.3,3
0,qid:2265,1,2,1,2,2,3,0,0,0,0,11,28,5,14,4,2.4,2
1,qid:2266,0,0,1,0,1,3,0,0,0,0,5,19,3,3,0,1.3,2
0,qid:2266,1,0,1,1,0,1,0,0,0,3,5,15,2,5,1,2.2,2
1,qid:2267,1,0,0,0,2,3,0,0,0,0,6,16,3,8,2,2.8,3
0,qid:2267,0,0,0,5,0,3,0,1,0,1,9,24,4,14,3,2.8,3
1,qid:2268,0,1,1,3,0,2,0,0,0,0,9,21,5,9,3,2.7,4
0,qid:2268,0,0,0,1,1,5,0,0,0,0,10,26,8,11,3,1.9,3
0,qid:2269,1,0,0,1,0,3,0,0,0,1,4,12,1,6,2,1.5,3
1,qid:2269,0,0,0,0,1,3,0,0,0,0,7,24,3,5,1,1.4,2
1,qid:2270,0,0,0,0,1,2,0,0,0,0,8,23,3,5,1,2.2,3
0,qid:2270,2,0,0,0,1,3,0,0,0,0,4,14,2,5,2,1.2,2
0,qid:2271,1,0,0,2,0,2,0,0,0,0,7,14,1,5,1,1.6,2
1,qid:2271,0,1,1,1,1,1,0,0,1,0,5,16,5,7,3,1.4,2
1,qid:2272,0,0,2,3,0,1,0,0,0,3,5,19,5,7,3,2.3,3
0,qid:2272,0,0,0,1,1,3,0,0,0,0,11,20,3,8,2,2.8,4
0,qid:2273,0,0,2,1,0,1,0,1,0,0,8,18,4,7,1,1.9,3
1,qid:2273,1,0,1,0,0,2,0,0,0,0,6,12,2,4,1,1,1
1,qid:2274,0,0,0,0,0,4,0,0,0,0,6,11,1,4,1,2,3
0,qid:2274,0,0,0,1,0,4,0,0,0,0,6,14,3,6,1,2.8,4
1,qid:2275,0,0,0,0,1,1,0,0,0,1,6,13,4,4,2,1.3,2
0,qid:2275,0,0,1,1,1,6,0,0,0,0,8,17,0,7,3,2,3
1,qid:2276,1,0,1,0,1,1,0,0,0,0,5,10,1,4,1,2.3,3
0,qid:2276,0,0,0,0,0,7,0,1,0,0,13,28,5,9,2,1.7,2
1,qid:2277,0,1,0,0,0,3,0,0,0,0,4,8,0,3,2,1.3,2
0,qid:2277,2,0,1,1,1,5,0,0,0,1,7,18,0,8,3,3,5
1,qid:2278,0,0,0,1,0,1,0,0,0,0,5,9,2,2,1,1.5,2
0,qid:2278,0,1,0,0,0,2,0,0,0,0,7,11,1,2,2,1.5,2
0,qid:2279,1,0,2,0,3,3,0,0,0,0,13,26,4,10,3,3.4,5
1,qid:2279,0,0,0,0,0,4,0,0,0,2,8,20,4,6,2,1.7,2
1,qid:2280,0,0,0,1,2,3,0,0,0,1,6,15,2,6,2,2.2,2
0,qid:2280,0,0,1,1,0,2,0,0,0,1,5,12,2,4,1,2,3
1,qid:2281,2,0,0,1,0,7,0,0,0,2,8,22,2,10,2,2.3,4
0,qid:2281,0,1,2,1,0,7,0,0,0,1,13,30,5,14,3,2.4,4
1,qid:2282,0,0,1,0,0,0,0,0,0,0,3,6,2,1,1,1,1
0,qid:2282,0,0,0,3,3,4,0,0,0,1,11,27,5,8,3,2.9,3
0,qid:2283,0,1,2,1,1,3,1,0,0,2,8,25,6,12,4,2.3,3
1,qid:2283,0,0,1,0,1,1,0,0,0,0,3,7,1,3,1,2,3
0,qid:2284,0,1,1,1,1,1,0,0,0,3,8,21,5,8,3,2.5,4
1,qid:2284,0,0,0,0,1,1,0,0,1,0,5,12,1,4,1,2,3
0,qid:2285,1,1,0,1,1,4,0,1,0,0,8,21,3,10,3,2.8,4
1,qid:2285,0,0,0,1,1,1,0,0,1,0,5,15,5,6,3,1.5,2
0,qid:2286,0,0,0,1,1,5,0,0,0,0,6,15,2,6,3,1.5,2
1,qid:2286,1,0,0,1,1,2,0,0,0,1,3,11,1,5,1,2,2
0,qid:2287,0,0,0,0,1,1,0,0,1,0,7,17,4,5,2,1.2,2
1,qid:2287,1,0,0,0,2,1,0,0,0,0,6,13,3,5,1,2.6,4
1,qid:2288,1,0,0,2,0,0,0,0,0,0,4,9,1,3,1,1.7,2
0,qid:2288,0,2,1,1,4,5,0,0,0,1,12,30,3,15,6,2.1,4
1,qid:2289,0,1,1,0,0,0,0,0,0,1,4,10,2,4,1,2.3,3
0,qid:2289,1,0,0,0,1,3,0,1,0,2,5,14,1,6,3,2,4
0,qid:2290,0,0,1,0,2,2,0,0,0,3,6,17,3,7,3,1.7,2
1,qid:2290,0,2,0,2,1,2,0,0,0,1,5,13,0,5,3,1.6,3
0,qid:2291,1,0,0,1,2,6,0,0,0,1,6,18,1,7,3,1.7,3
1,qid:2291,0,1,0,2,0,2,0,0,0,1,2,9,1,4,2,1.8,3
1,qid:2292,0,0,0,0,0,4,0,0,0,1,4,14,0,3,1,2,3
0,qid:2292,0,0,3,0,1,5,0,0,0,0,10,23,3,11,3,2.6,4
0,qid:2293,1,1,0,3,0,4,0,0,1,1,7,22,4,10,3,1.7,3
1,qid:2293,1,0,2,0,2,3,0,0,0,1,4,15,2,8,3,1.6,3
1,qid:2294,0,0,0,0,1,5,0,0,2,3,8,22,3,8,3,2,3
0,qid:2294,0,0,0,0,5,4,0,0,0,3,7,22,2,9,4,1.7,3
1,qid:2295,1,0,0,1,2,2,0,0,0,0,7,15,2,6,1,1.3,2
0,qid:2295,2,0,0,1,0,5,0,0,0,2,7,18,1,6,3,1.8,3
0,qid:2296,1,0,0,2,5,3,0,1,0,3,9,28,4,13,1,2.5,3
1,qid:2296,0,0,1,1,1,1,0,0,0,0,7,21,8,6,1,2.5,3
1,qid:2297,0,0,1,0,2,1,0,0,1,0,6,16,5,5,1,2.2,3
0,qid:2297,3,0,1,3,2,2,0,0,0,0,7,21,0,6,2,2.8,4
1,qid:2298,1,2,1,2,0,0,0,0,0,0,8,17,3,7,1,2.1,3
0,qid:2298,0,1,0,1,2,2,0,0,1,0,5,13,0,6,1,1.3,2
0,qid:2299,0,0,0,0,0,3,0,0,1,0,4,11,3,5,0,2.6,3
1,qid:2299,0,0,0,3,0,3,0,0,0,0,5,14,2,5,1,2.4,4
1,qid:2300,0,1,1,0,1,2,0,0,1,0,9,21,5,8,0,2.6,3
0,qid:2300,3,1,0,0,0,5,0,0,0,1,10,26,3,10,4,2.7,4
1,qid:2301,0,0,0,1,1,1,0,0,1,2,7,26,6,9,1,3.3,5
0,qid:2301,2,0,0,0,1,3,1,0,0,0,11,29,9,12,3,3.8,6
0,qid:2302,1,0,0,1,4,3,0,0,0,0,9,22,3,10,3,2.3,4
1,qid:2302,0,1,2,1,1,3,0,0,0,2,10,27,6,10,2,2.5,4
0,qid:2303,0,1,0,0,0,4,0,0,0,2,4,13,1,4,1,1.8,2
1,qid:2303,1,0,0,1,1,2,0,0,0,0,5,11,1,4,1,1.5,2
0,qid:2304,0,0,1,1,1,4,0,0,1,4,9,25,4,8,3,1.8,2
1,qid:2304,0,0,0,2,0,3,0,0,0,0,4,10,1,5,1,2.6,4
1,qid:2305,0,0,0,0,0,5,0,0,0,1,9,17,2,6,1,1.7,3
0,qid:2305,0,2,0,1,3,2,0,0,0,0,8,16,0,7,3,2.4,4
0,qid:2306,0,0,0,0,0,1,0,0,0,0,3,9,5,3,1,1.3,2
1,qid:2306,0,0,0,1,0,1,0,0,0,0,4,8,2,3,1,1.7,2
1,qid:2307,0,0,1,0,2,0,0,0,1,0,7,16,4,6,2,2.2,2
0,qid:2307,0,1,1,0,2,1,0,0,1,1,3,14,4,6,3,1.8,2
1,qid:2308,1,0,0,0,0,3,0,0,0,1,4,12,3,4,1,1.3,2
0,qid:2308,0,0,1,0,1,5,0,0,1,1,4,22,8,6,2,1.8,3
0,qid:2309,0,1,1,0,0,2,0,1,1,1,5,16,4,7,2,1.9,2
1,qid:2309,0,0,2,0,2,3,0,0,0,0,3,11,1,5,3,1.6,2
1,qid:2310,0,2,2,1,0,1,0,0,1,0,5,15,3,5,1,2.2,3
0,qid:2310,1,1,3,4,0,3,0,0,1,3,10,38,8,14,3,2.3,5
0,qid:2311,3,0,0,2,1,3,0,0,1,0,11,30,3,11,2,2,3
1,qid:2311,0,0,1,0,1,2,0,0,0,1,3,10,2,4,0,2.3,3
1,qid:2312,0,0,0,1,1,3,0,1,0,0,3,9,0,4,1,2,3
0,qid:2312,0,1,1,1,1,8,0,0,0,2,11,27,2,11,3,3,4
0,qid:2313,0,0,1,3,1,7,0,0,0,1,9,23,0,10,4,1.3,2
1,qid:2313,1,0,1,0,2,2,0,0,0,1,6,13,0,4,2,1.8,3
0,qid:2314,3,0,0,1,1,2,0,0,0,1,6,18,1,7,2,1.4,2
1,qid:2314,0,1,0,0,0,4,0,0,1,1,5,13,1,6,2,1.5,2
1,qid:2315,0,0,0,1,5,4,0,0,0,1,11,24,2,10,4,2.3,3
0,qid:2315,0,0,0,2,4,6,0,0,0,4,13,32,3,12,4,1.8,3
0,qid:2316,2,0,1,1,5,7,0,0,0,2,19,45,7,21,6,2.6,4
1,qid:2316,1,1,1,1,4,4,0,0,0,0,10,28,6,15,5,1.7,3
1,qid:2317,2,0,0,0,2,5,0,0,0,2,9,22,2,9,3,2.1,2
0,qid:2317,1,1,1,0,3,4,0,0,0,1,8,21,0,10,4,2.5,3
1,qid:2318,0,0,0,3,0,3,0,0,0,0,7,18,5,7,2,1.9,3
0,qid:2318,1,3,1,1,1,4,0,0,0,0,12,29,1,10,2,2.5,3
0,qid:2319,0,0,0,2,1,4,0,0,0,0,8,19,2,8,1,2.1,3
1,qid:2319,0,0,0,0,0,4,0,0,0,1,8,16,2,5,1,2.4,4
0,qid:2320,0,1,0,0,0,2,0,1,1,1,4,13,1,6,1,2.5,3
1,qid:2320,0,0,0,0,1,2,0,0,0,0,6,12,3,5,1,2,3
1,qid:2321,2,1,0,1,0,2,1,0,0,1,8,22,3,11,3,1.7,3
0,qid:2321,2,1,0,1,1,2,0,0,1,1,9,25,3,11,4,3.1,4
0,qid:2322,0,1,1,0,2,4,0,0,0,1,8,23,4,9,0,3.2,5
1,qid:2322,0,0,1,1,1,3,0,2,0,1,6,20,4,9,3,2.4,4
0,qid:2323,3,0,0,0,3,3,1,1,1,0,7,25,1,10,2,2.1,3
1,qid:2323,0,0,1,2,1,1,0,0,1,1,10,25,8,10,3,1.8,3
1,qid:2324,0,0,0,1,1,2,0,0,1,2,5,17,3,7,2,2.1,2
0,qid:2324,1,0,1,0,2,6,0,0,0,0,12,28,5,10,2,2.9,3
